N	F0	m	d_ms	d0	v0	prob	collision	Int_dv1	Int_dv2	Int_dv3	Int_dv4	Int_dv5	Int_dv6	Int_dv7	Int_dd2	Int_dd3	Int_dd4	Int_dd5	Int_dd6	Int_dd7	duration	freq	ampl	attack	Fresponse
8	800	1000	1	8	82	0.01	0	49.913771	73.433070	101.189175	74.826867	50.418519	28.764994	20.182207	175.032741	422.651926	216.257582	242.304077	213.441955	91.427501	2.464089	1.462249	3.986892	1	-3199
8	800	1000	1	9	93	0.01	0	46.486245	69.416440	58.408996	46.966249	32.477028	24.178176	15.178781	160.765858	82.836361	84.281484	125.483834	68.687419	71.645884	1.815680	2.489953	1.555818	1	-4865
8	800	1000	1	5	85	0.01	0	19.588001	18.597644	14.537541	18.074652	15.784903	12.552467	10.899261	34.986534	36.791161	38.207555	21.800785	31.304558	17.379026	1.933818	2.807239	3.419568	1	-3167
8	800	1000	1	7	93	0.01	0	125.759255	168.221281	176.033156	178.654316	157.464635	138.607667	127.359725	3646.843390	270.184056	635.281263	1555.559895	1233.264171	889.614181	4.433689	2.401627	4.536363	1	-5691
8	800	1000	1	8	56	0.01	0	45.487249	78.499848	32.856395	27.802627	12.308541	13.648323	7.145498	227.867372	321.020970	50.077190	125.360943	28.041897	66.033674	2.842427	2.043452	2.190161	1	-7221
8	800	1000	1	6	88	0.01	0	45.286921	68.955729	40.307011	35.790401	17.040896	12.552624	8.338615	149.488733	189.122607	35.888096	154.159092	35.079901	37.543117	2.178765	0.182220	3.121281	1	-6631
8	800	1000	1	5	98	0.01	0	47.573626	74.088179	53.596753	47.209350	28.374812	18.931869	13.916277	179.741198	148.484482	81.870932	142.028275	75.510528	40.687848	0.119889	1.395251	4.033723	1	-7896
8	800	1000	1	7	61	0.01	0	65.344483	98.154545	47.001958	24.331608	11.330850	11.479032	9.920965	216.542959	380.147172	164.463336	116.337966	7.466734	19.103082	1.735377	2.531373	3.328379	1	-7437
8	800	1000	1	6	86	0.01	0	116.173953	221.548664	200.451160	205.376144	193.009027	165.882316	139.479081	1478.688739	1718.956753	392.487743	1308.805129	1199.905927	805.097922	4.577548	2.955837	3.406934	1	-4975
8	800	1000	1	9	68	0.01	0	58.303111	79.176486	27.752740	30.024923	15.464520	14.991737	13.559251	127.292779	380.362939	26.030743	120.460617	14.072105	16.887932	2.289874	1.517386	4.841655	1	-9188
8	800	1000	1	6	78	0.01	0	109.843722	148.911655	147.071710	146.978473	135.177740	119.798270	109.897303	3008.362364	218.245961	689.553116	1130.805087	1054.454517	772.599347	3.432215	1.413041	3.201621	1	-4753
8	800	1000	1	8	79	0.01	0	24.245410	36.457336	31.164781	25.157592	20.188809	16.948104	13.273748	87.689329	39.259179	47.282933	42.977465	25.752001	32.488759	2.351784	0.414277	1.867840	1	-3418
8	800	1000	1	9	95	0.01	0	18.637869	27.172196	40.314331	49.251964	30.508750	19.220347	13.421178	57.891211	96.387094	67.163247	137.098126	84.741424	45.077549	3.860949	0.870690	1.240776	1	-3912
8	800	1000	1	5	91	0.01	0	81.204597	142.069190	79.215062	64.790955	20.774997	15.892885	11.430915	443.836985	479.384970	146.626298	345.622504	46.383704	55.661967	2.460649	2.175588	2.672063	1	-8799
8	800	1000	1	7	92	0.01	0	49.393920	76.586572	50.657384	39.947486	19.843566	17.105901	14.313183	182.551250	189.540087	132.301104	135.514459	25.852253	29.604925	1.251463	1.589605	4.808557	1	-9449
8	800	1000	1	5	98	0.01	0	39.630834	64.550070	53.435892	41.872829	31.504228	25.627385	20.603099	171.874538	80.211315	92.733119	82.387418	48.894693	39.810871	0.544734	1.630052	2.487899	1	-4726
8	800	1000	1	6	56	0.01	0	50.142015	63.180871	20.955373	25.405554	11.468905	11.851772	9.613525	81.198893	307.603300	31.092226	105.455310	8.651845	27.987805	2.388122	2.629347	3.430967	1	-8883
8	800	1000	1	5	83	0.01	0	36.602000	56.772095	45.177684	34.203160	16.493411	13.280559	9.723252	213.708446	126.591885	118.137783	172.679590	48.055724	46.761386	4.905939	0.208948	4.593905	1	-7555
8	800	1000	1	6	64	0.01	0	58.788374	96.842784	77.546853	42.650179	23.094234	13.869346	11.229484	352.790913	184.648979	315.435355	176.361983	90.473288	39.423733	3.002734	1.536946	4.351238	1	-3904
8	800	1000	1	6	69	0.01	0	57.050642	90.496965	33.028187	21.127810	13.506274	12.983323	11.842089	240.951363	431.813742	91.089891	71.875778	12.110661	17.076140	2.658492	0.873965	4.563692	1	-6603
8	800	1000	1	6	79	0.01	0	38.306982	59.543409	43.611196	43.287617	19.704536	14.546195	12.001666	145.190961	117.222598	42.691831	175.381259	44.088680	25.491052	3.656078	1.328697	3.469146	1	-6041
8	800	1000	1	7	94	0.01	0	44.687628	65.535874	110.322568	80.918843	57.195158	36.924513	22.556318	143.159233	437.120387	214.534162	217.086964	165.306919	120.381452	4.039799	2.217362	1.975372	1	-4735
8	800	1000	1	5	79	0.01	0	103.151176	60.478220	61.199588	43.100527	26.707882	15.950062	12.887298	303.775905	126.174511	137.514990	117.119258	91.522774	32.752749	0.276308	2.053099	2.523194	1	-9563
8	800	1000	1	8	51	0.01	0	55.144414	85.341000	34.471011	31.342900	10.473188	10.341071	9.476174	211.684289	389.780017	24.293770	186.267804	7.603591	13.059332	3.759709	1.462072	3.583132	1	-5650
8	800	1000	1	8	97	0.01	0	44.869588	63.848045	41.866324	36.522033	23.726757	18.037607	14.330924	122.087827	160.752417	83.287077	92.909548	44.024689	36.154132	3.593420	0.765902	4.085086	1	-7326
8	800	1000	1	9	64	0.01	0	59.565563	93.700899	56.126454	32.621721	11.501553	8.600500	6.216423	235.760968	271.827414	175.546356	163.179767	28.398460	23.690543	2.866802	2.399060	1.145054	1	-6312
8	800	1000	1	9	81	0.01	0	38.628475	58.757747	95.949906	72.325632	51.329010	31.688282	21.691330	140.848750	486.070756	193.710689	197.638578	209.680460	102.778442	3.891754	2.085049	3.554155	1	-3795
8	800	1000	1	7	95	0.01	0	24.186126	44.286997	27.232102	21.099377	17.434206	12.999637	10.255387	188.594943	131.400319	51.727323	34.121151	37.492125	25.207154	0.373360	0.150536	0.706412	1	-6004
8	800	1000	1	9	99	0.01	0	121.057453	86.127075	110.906277	68.727636	48.119009	31.521847	22.912918	431.840851	473.501574	386.856854	191.935348	139.139339	82.844225	0.216343	1.985571	2.139622	1	-7911
8	800	1000	1	8	71	0.01	0	44.137389	86.563806	62.863842	52.729164	31.069226	22.528506	17.551642	436.594769	251.313577	115.223269	194.781332	71.160134	44.227632	2.310211	2.691919	3.889111	1	-4380
8	800	1000	1	7	59	0.01	0	59.195618	77.725119	31.926055	47.611230	13.941421	8.925381	7.775411	144.968858	382.276153	141.357571	316.596687	50.092591	18.459924	3.602991	0.405869	2.298791	1	-9520
8	800	1000	1	9	67	0.01	0	76.371066	114.410575	52.193857	43.438371	13.505576	13.233701	11.978820	257.798981	477.849358	69.564461	261.445359	8.439138	17.339194	3.743559	2.230726	4.487609	1	-8373
8	800	1000	1	7	58	0.01	0	45.516909	40.510418	42.959713	27.725427	20.276913	15.198774	12.189313	165.963108	193.414366	171.397288	81.869636	51.831142	30.795142	0.379940	2.908930	3.080905	1	-3769
8	800	1000	1	8	55	0.01	0	71.800613	106.205203	34.197869	33.273183	11.647283	12.222298	10.910441	218.115079	514.498037	18.202309	212.795696	10.975241	18.383423	4.926725	1.709970	4.228599	1	-6598
8	800	1000	1	7	72	0.01	0	55.682563	105.862200	48.775381	43.946734	17.035899	12.626275	9.674971	372.598946	430.903092	75.886917	211.363507	39.294565	34.697405	3.017689	1.847063	2.710791	1	-6839
8	800	1000	1	9	97	0.01	0	77.391803	119.568312	83.973115	38.205667	22.332742	13.709583	10.401706	292.182409	261.883451	337.691086	114.572950	83.553985	32.654614	2.985986	2.551552	2.093890	1	-8557
8	800	1000	1	6	75	0.01	0	60.052725	83.026675	37.595383	41.062218	16.927127	13.504945	11.623172	161.812352	347.463839	39.869829	180.655049	42.381595	20.105555	2.553514	2.592972	3.588214	1	-8666
8	800	1000	1	7	56	0.01	0	32.209259	25.145816	20.687213	16.978196	14.655207	15.687118	14.244568	82.579139	45.615506	47.239920	26.992771	10.179784	18.377220	0.578530	1.144520	4.958663	1	-7000
8	800	1000	1	5	77	0.01	0	51.199662	76.916337	38.491073	33.185816	15.348974	10.334081	6.605829	174.198802	273.847489	78.913139	113.711525	39.419593	30.580159	0.846956	0.923969	1.252449	1	-8174
8	800	1000	1	6	59	0.01	0	70.662789	106.624788	34.135845	34.291723	12.679613	13.292962	11.747132	227.101357	528.241864	19.098340	201.559936	13.162283	19.367273	3.873959	1.843345	4.257027	1	-9030
8	800	1000	1	7	89	0.01	0	98.516065	183.216593	148.823212	58.955276	29.270717	16.976811	11.918047	663.144057	255.794014	699.438825	293.752964	128.012001	58.686149	0.797009	2.508893	0.809137	1	-6477
8	800	1000	1	6	59	0.01	0	45.411579	90.263341	63.302442	43.061812	23.020176	17.022718	15.337440	500.791550	242.395171	183.050691	219.409141	68.448745	21.621681	1.855309	1.959905	3.292535	1	-3838
8	800	1000	1	8	71	0.01	0	45.099569	68.593204	35.132955	30.721413	15.523102	15.437924	11.918848	163.061842	259.153765	53.388421	107.526274	18.196572	38.384409	0.724482	1.741743	3.923994	1	-7797
8	800	1000	1	9	76	0.01	0	51.559787	28.788462	26.252537	16.602842	15.790496	13.530853	11.153765	185.360699	32.295622	81.314002	12.479800	26.639469	23.735553	0.986178	2.157711	2.935331	1	-6237
8	800	1000	1	5	60	0.01	0	52.526707	93.208900	29.577915	42.423495	23.492957	34.063608	11.864781	294.959099	478.138084	106.598102	149.434139	86.204405	170.193068	4.671609	2.728736	2.800607	1	-7910
8	800	1000	1	9	67	0.01	0	84.982043	131.398742	45.085370	28.858440	8.796608	8.913318	6.636365	308.243271	620.394983	121.226390	173.864067	9.754458	25.989804	3.593719	1.955214	1.652089	1	-9231
8	800	1000	1	9	66	0.01	0	30.644184	52.569175	32.836646	41.201375	24.795198	13.887568	11.504606	170.452599	146.859463	61.598031	128.424733	87.538616	31.717482	0.439308	1.948665	3.643147	1	-4165
8	800	1000	1	7	63	0.01	0	56.552080	86.939062	36.409470	32.164139	6.590532	5.817297	4.127662	188.365866	348.886091	37.309657	200.897805	6.580530	31.627986	4.950053	0.183547	1.868114	1	-7669
8	800	1000	1	6	55	0.01	0	41.228345	61.676971	27.310839	29.221099	14.064818	10.325440	8.611789	139.473863	251.047309	28.128147	104.561308	36.280522	19.407114	0.169985	1.249043	2.663137	1	-6595
8	800	1000	1	8	51	0.01	0	64.536671	99.917908	27.153643	37.698566	9.378788	9.638499	9.269750	239.900122	535.697458	94.358148	256.715410	4.306684	11.588457	3.653835	1.426316	3.324808	1	-7271
8	800	1000	1	6	50	0.01	0	42.632904	76.167614	25.630486	32.297180	30.131683	33.522054	9.531967	273.081869	388.740753	58.642033	173.441397	37.227587	198.347050	1.823307	1.683508	3.125675	1	-5672
8	800	1000	1	9	72	0.01	0	95.825270	183.154702	157.390214	95.760577	55.649601	34.537015	19.200516	1247.572473	342.626033	673.683501	572.502377	234.226629	133.458943	4.139244	1.535087	0.844707	1	-5077
8	800	1000	1	8	61	0.01	0	72.866482	34.451266	42.567704	28.671590	13.613719	8.688421	6.859241	280.769973	59.765614	99.129133	115.535700	41.268873	17.762845	0.294253	0.140004	1.793130	1	-6323
8	800	1000	1	7	69	0.01	0	55.429113	91.036125	70.378488	35.464386	13.224210	10.031601	7.519808	252.218310	152.214731	260.023338	171.125111	28.619629	26.361086	4.638261	1.001410	1.174856	1	-5552
8	800	1000	1	7	58	0.01	0	20.061939	33.471382	52.364748	45.963722	19.644821	12.389871	10.085826	92.336892	136.161036	43.689265	196.082023	58.695203	24.620446	1.511066	0.250633	1.073092	1	-5574
8	800	1000	1	6	54	0.01	0	35.428639	68.126625	54.015349	29.486572	11.491741	7.256476	5.943483	240.189312	106.389978	191.753427	129.266172	32.839185	13.761554	2.232151	2.636161	0.862972	1	-4062
8	800	1000	1	6	92	0.01	0	104.907701	177.082225	93.798554	53.383004	24.751383	15.848029	11.281247	533.658012	603.670111	324.912720	257.972122	87.467999	48.764372	4.596838	2.930436	1.661840	1	-8050
8	800	1000	1	7	78	0.01	0	102.530699	142.284005	46.603994	35.335981	14.006641	14.458878	13.684894	245.282489	681.426990	86.362403	208.284121	7.073591	14.463540	4.708545	1.978845	4.915677	1	-9895
8	800	1000	1	5	65	0.01	0	48.081487	84.656678	37.162363	36.962697	24.598931	34.493175	15.125058	268.016869	355.112142	45.280639	109.247407	73.770035	153.559902	3.068682	1.791040	3.836924	1	-6617
8	800	1000	1	8	71	0.01	0	62.413371	98.804194	66.801424	50.261751	18.680886	12.898754	11.443005	255.196582	236.424292	165.758805	240.196148	45.233273	17.351752	2.125828	0.842457	0.714240	1	-6703
8	800	1000	1	6	76	0.01	0	73.761947	136.981897	91.131689	58.092505	29.087913	18.795126	15.431253	494.629348	347.212385	298.117206	283.149729	115.450330	47.223634	3.425935	1.782278	4.265267	1	-5570
8	800	1000	1	6	79	0.01	0	109.080486	191.624783	95.198132	82.673197	17.174084	13.479798	11.344942	637.568665	729.811672	206.397498	642.852058	42.303199	26.896109	4.525059	2.833171	3.039293	1	-7244
8	800	1000	1	8	66	0.01	0	79.258389	64.980828	35.567773	28.866666	15.179073	12.426361	14.192906	119.184422	250.218397	208.414562	89.663687	13.573906	28.018567	3.380624	0.467202	3.766747	1	-3611
8	800	1000	1	5	73	0.01	0	21.515998	40.266516	26.229201	18.999327	11.887511	8.601570	5.398225	123.309224	85.743142	48.167087	56.051354	27.157876	25.846885	4.499338	0.270989	3.705084	1	-5415
8	800	1000	1	6	60	0.01	0	43.251261	59.964581	23.081130	25.348687	11.516611	10.356023	8.696182	107.067662	279.838726	21.401377	96.505878	12.408278	30.658485	0.807926	2.379235	2.937529	1	-9295
8	800	1000	1	9	75	0.01	0	48.645903	76.730000	62.376033	28.437266	16.850619	13.386698	9.914155	197.900817	102.125374	263.416620	82.673494	27.921617	27.893308	1.050630	0.825111	1.938017	1	-5460
8	800	1000	1	7	74	0.01	0	36.521290	49.582613	36.431587	38.886524	16.793618	11.346316	9.589168	83.842553	93.445854	30.549182	169.592643	38.540795	19.046771	1.997671	2.252852	2.660939	1	-6676
8	800	1000	1	7	89	0.01	0	85.839730	131.114121	79.083382	45.135656	16.217661	13.179589	10.605709	317.071147	381.285550	254.320382	228.656775	32.258497	29.429377	2.453023	2.093634	1.875805	1	-8144
8	800	1000	1	5	75	0.01	0	76.633300	139.865267	50.141806	47.812823	27.507393	43.089059	15.399573	460.138539	629.209094	61.162452	193.626452	118.838318	217.453524	4.760884	2.456145	1.815104	1	-9355
8	800	1000	1	9	65	0.01	0	36.382481	32.811553	26.899749	16.357674	9.812545	9.951463	8.208209	60.157071	53.344334	79.292295	48.092712	4.041493	16.449794	1.210340	0.896622	2.650502	1	-8763
8	800	1000	1	5	51	0.01	0	43.201221	63.856712	21.297046	25.297162	22.214289	25.506375	11.222389	137.934358	310.837500	29.168222	102.544484	22.811676	109.543553	2.068255	2.208600	1.355586	1	-6686
8	800	1000	1	5	89	0.01	0	38.027670	63.019914	43.116543	29.985409	23.199351	20.466620	20.254189	168.019983	137.704860	104.206625	64.005762	25.251401	13.216730	0.594232	2.675369	0.529801	1	-6001
8	800	1000	1	9	76	0.01	0	83.937024	155.022751	59.487106	72.335187	20.086857	14.107358	11.809248	588.025991	746.805739	157.068981	454.630165	62.900523	31.656754	4.081072	1.181780	2.203070	1	-7700
8	800	1000	1	9	81	0.01	0	116.280444	148.890317	159.078766	160.330437	143.269091	126.998963	116.593489	3312.308959	247.655617	632.134898	1417.404496	1105.075205	799.758172	3.495621	2.565624	3.124851	1	-5165
8	800	1000	1	5	90	0.01	0	103.611584	200.674252	167.279582	151.178680	146.743867	140.717790	122.246534	2144.304322	1177.249341	337.389753	607.312624	797.962468	1170.762903	1.801474	1.537919	3.186514	1	-5168
8	800	1000	1	6	97	0.01	0	52.218286	85.035128	66.302347	50.195259	34.766954	27.058208	21.121904	229.920277	134.265171	123.592071	140.547885	64.278446	50.128640	1.512711	1.136201	4.551332	1	-8029
8	800	1000	1	5	64	0.01	0	33.850428	48.282315	31.728808	26.210253	16.036715	13.296664	10.912512	97.888534	117.688451	50.380381	86.318284	21.466440	22.327754	0.720145	1.059734	2.913495	1	-5299
8	800	1000	1	6	53	0.01	0	64.860714	122.770823	59.217035	50.440752	12.186810	11.299992	10.526333	443.454391	468.615782	96.906458	390.363263	10.518054	17.337486	3.259795	2.418619	3.797510	1	-5063
8	800	1000	1	9	95	0.01	0	57.732862	113.585570	70.586662	72.138797	42.929774	23.002084	17.011430	536.391775	351.582356	128.064957	269.889574	180.783484	76.158478	2.676138	1.465346	4.780541	1	-5441
8	800	1000	1	5	76	0.01	0	82.977256	129.720658	65.792237	45.368867	12.793327	11.055269	8.934066	325.041227	476.444348	161.884326	265.358277	19.328817	31.655892	2.449883	1.869189	2.593921	1	-7509
8	800	1000	1	8	69	0.01	0	31.990566	62.302991	37.008012	32.144114	14.264150	9.678663	7.333201	214.440770	181.174992	86.678518	113.801724	35.782175	19.794909	1.436146	1.882553	1.771157	1	-7050
8	800	1000	1	8	80	0.01	0	86.343975	156.481106	101.869848	68.383376	20.786861	11.594783	10.524335	529.872864	419.398958	309.028626	428.748408	90.665038	16.217484	3.640825	0.733244	0.895932	1	-6561
8	800	1000	1	6	56	0.01	0	24.693653	44.690519	30.008336	33.806976	16.315460	13.440974	10.969991	133.868045	111.039149	35.932936	148.789276	23.877036	32.208500	3.680752	2.403220	3.908200	1	-4079
8	800	1000	1	9	96	0.01	0	87.128422	128.613804	96.323045	47.016306	19.783622	15.037149	13.599699	304.045220	242.059430	375.101757	216.527645	44.025496	28.273792	4.680132	2.038054	3.780206	1	-7490
8	800	1000	1	5	52	0.01	0	43.785800	74.788909	23.378365	29.107298	9.307664	8.703639	6.882203	221.801663	374.222515	46.846827	153.234120	7.715033	18.750839	3.489340	2.565889	2.267205	1	-8465
8	800	1000	1	9	75	0.01	0	57.434533	95.035139	77.764878	26.694398	16.997529	14.395926	9.581629	255.035444	120.569531	380.170837	79.304361	22.486895	42.822360	1.237407	1.899545	1.913572	1	-6664
8	800	1000	1	6	79	0.01	0	82.235226	146.567086	77.634708	53.171978	23.623106	41.355610	13.373653	466.186393	575.424793	255.017320	313.657339	142.322777	211.481343	4.949754	2.933622	1.411481	1	-8724
8	800	1000	1	6	68	0.01	0	113.208856	57.794713	36.060665	17.020779	13.265810	11.804181	10.611529	423.842793	198.847343	169.481990	42.698456	14.833611	18.412371	1.295727	2.752632	3.116886	1	-9973
8	800	1000	1	5	92	0.01	0	123.748157	211.889991	74.507635	59.719167	22.927173	38.570878	12.607566	658.278245	1009.072618	132.410038	357.325207	178.315841	212.101674	2.092630	2.057790	2.009156	1	-9328
8	800	1000	1	6	51	0.01	0	76.888580	135.542452	53.953546	62.383741	7.880533	6.872467	6.254432	452.260853	636.244599	107.551561	510.193590	11.346191	12.690200	3.374493	2.250285	0.698309	1	-9102
8	800	1000	1	9	90	0.01	1	211.466355	173.286523	119.011947	77.193205	12.373643	7.040278	5.214149	491.927979	1147.184558	1990.088918	512.533357	61.157270	28.711698	3.982076	0.358342	4.829569	1	-5759
8	800	1000	1	7	82	0.01	0	73.062404	118.029007	67.413308	37.700593	13.654886	10.163556	8.040198	313.229408	368.642977	216.656146	184.067595	37.354188	21.627297	2.633967	2.713337	1.519150	1	-8185
8	800	1000	1	5	80	0.01	0	52.153101	67.693201	26.760316	30.808823	13.236426	10.180387	7.763926	87.944071	291.755345	31.641608	123.957451	26.746275	25.150355	1.086819	0.323206	3.328928	1	-9491
8	800	1000	1	7	67	0.01	0	74.480150	115.077251	44.898043	29.768449	10.132362	7.967799	6.684187	284.160615	519.572732	98.843174	159.961106	23.241768	17.760956	3.921512	2.184881	1.453505	1	-7552
8	800	1000	1	6	99	0.01	0	62.793729	86.363026	35.246020	40.870571	18.807503	13.587757	10.031541	151.529519	379.503836	50.031537	156.662160	44.754970	35.484204	1.441081	0.340907	3.203131	1	-9756
8	800	1000	1	8	97	0.01	0	35.505941	65.459968	36.671554	25.261616	20.328266	16.164005	13.106649	244.669479	232.872356	88.628883	54.298653	52.600031	36.087009	3.024567	0.334623	4.361812	1	-4451
8	800	1000	1	9	98	0.01	0	73.865060	100.446689	66.003329	58.552145	24.487519	17.120640	12.413930	189.329771	256.619963	144.052478	238.961934	60.942176	46.312303	0.962551	1.848213	3.157399	1	-8452
8	800	1000	1	5	55	0.01	0	79.142927	105.741150	110.317127	111.604241	99.978390	89.112127	82.817868	2291.036105	190.608594	422.289807	955.928079	720.710002	542.182211	3.870070	2.620231	3.195715	1	-3546
8	800	1000	1	7	61	0.01	0	54.498089	75.882811	21.563638	23.855663	19.778705	25.088728	12.447491	141.853165	394.406539	21.416459	83.116839	37.054679	98.343632	1.679748	1.109915	1.796838	1	-8100
8	800	1000	1	6	61	0.01	0	70.063116	41.896270	29.805325	16.482307	10.060748	10.392222	8.639662	252.823195	118.536595	121.412189	52.444277	10.285095	18.233140	0.799701	2.807505	1.230613	1	-9709
8	800	1000	1	9	53	0.01	0	46.446579	84.657333	45.579303	56.520900	43.664453	68.371772	28.957658	394.309634	320.414844	127.690130	348.067633	193.702638	278.440413	4.501282	2.361092	2.524705	1	-5872
